location,date,oxygen,phosphate,salinity,silicate,temperature
"(25.0, -81.0)",1970-05-31,4.57,0.09233333333333334,35.876193237714595,2.3916666666666666,26.7
"(25.0, -81.0)",1972-11-30,4.57,0.08,36.183,2.3916666666666666,26.73
"(25.0, -82.0)",1960-05-31,6.628125,0.06458333333333333,35.73677966101695,2.3916666666666666,25.375423728813562
"(25.0, -82.0)",1960-08-31,6.628125,0.06458333333333333,35.95454545454545,2.3916666666666666,29.575000000000003
"(25.0, -82.0)",1960-09-30,6.628125,0.06458333333333333,35.76199999999999,2.3916666666666666,29.380000000000003
"(25.0, -82.0)",1960-12-31,6.628125,0.06458333333333333,34.966904761904765,2.3916666666666666,22.474418604651166
"(25.0, -82.0)",1961-02-28,6.628125,0.06458333333333333,35.35275,2.3916666666666666,19.388888888888893
"(25.0, -82.0)",1961-03-31,6.628125,0.06458333333333333,35.46214285714286,2.3916666666666666,23.014285714285712
"(25.0, -82.0)",1961-04-30,6.628125,0.06458333333333333,35.65466666666667,2.3916666666666666,24.577777777777783
"(25.0, -82.0)",1961-05-31,6.628125,0.06458333333333333,35.88534482758622,2.3916666666666666,27.921707317073167
"(25.0, -82.0)",1961-06-30,6.628125,0.06458333333333333,36.34666666666667,2.3916666666666666,30.473333333333333
"(25.0, -82.0)",1961-07-31,6.628125,0.06458333333333333,36.29,2.3916666666666666,29.512222222222224
"(25.0, -82.0)",1961-08-31,6.628125,0.06458333333333333,36.1188888888889,2.3916666666666666,30.178888888888892
"(25.0, -82.0)",1961-09-30,6.628125,0.06458333333333333,36.19428571428571,2.3916666666666666,28.367142857142856
"(25.0, -82.0)",1961-10-31,6.628125,0.06458333333333333,36.467230769230774,2.3916666666666666,25.840714285714284
"(25.0, -82.0)",1961-11-30,6.628125,0.06458333333333333,36.63963636363637,2.3916666666666666,24.61818181818182
"(25.0, -82.0)",1961-12-31,6.628125,0.06458333333333333,36.42066666666667,2.3916666666666666,24.933333333333334
"(25.0, -82.0)",1962-01-31,6.628125,0.06458333333333333,36.6245,2.3916666666666666,21.6
"(25.0, -82.0)",1962-02-28,6.628125,0.06458333333333333,36.406181818181814,2.3916666666666666,23.009090909090904
"(25.0, -82.0)",1962-03-31,6.628125,0.06458333333333333,36.5272,2.3916666666666666,24.080000000000002
"(25.0, -82.0)",1962-04-30,6.628125,0.06458333333333333,36.2458,2.3916666666666666,22.86
"(25.0, -82.0)",1962-05-31,6.628125,0.06458333333333333,36.49657142857143,2.3916666666666666,26.428571428571427
"(25.0, -82.0)",1962-06-30,6.628125,0.06458333333333333,36.63099999999999,2.3916666666666666,28.509090909090904
"(25.0, -82.0)",1963-01-31,6.628125,0.06458333333333333,36.23871428571429,2.3916666666666666,20.057142857142857
"(25.0, -82.0)",1963-02-28,6.628125,0.06458333333333333,35.959500000000006,2.3916666666666666,20.725
"(25.0, -82.0)",1963-03-31,6.628125,0.06458333333333333,36.100928571428575,2.3916666666666666,22.72857142857143
"(25.0, -82.0)",1963-04-30,6.628125,0.06458333333333333,36.18685714285714,2.3916666666666666,24.299999999999997
"(25.0, -82.0)",1963-05-31,6.628125,0.06458333333333333,36.27358823529411,2.3916666666666666,26.1
"(25.0, -82.0)",1963-06-30,6.628125,0.06458333333333333,36.373375,2.3916666666666666,28.981249999999996
"(25.0, -82.0)",1963-07-31,6.628125,0.06458333333333333,36.54683333333333,2.3916666666666666,29.625000000000004
"(25.0, -82.0)",1963-08-31,6.628125,0.06458333333333333,36.78072727272727,2.3916666666666666,30.756521739130438
"(25.0, -82.0)",1963-09-30,6.628125,0.06458333333333333,36.737857142857145,2.3916666666666666,30.91428571428571
"(25.0, -82.0)",1963-10-31,6.628125,0.06458333333333333,36.14146153846154,2.3916666666666666,27.992307692307694
"(25.0, -82.0)",1963-11-30,6.628125,0.06458333333333333,36.53083333333334,2.3916666666666666,25.183333333333334
"(25.0, -82.0)",1964-02-29,6.628125,0.06458333333333333,36.27516666666667,2.3916666666666666,19.857142857142858
"(25.0, -82.0)",1964-03-31,6.628125,0.06458333333333333,36.34477777777777,2.3916666666666666,22.181818181818183
"(25.0, -82.0)",1964-04-30,6.628125,0.06458333333333333,36.60373333333334,2.3916666666666666,24.69333333333333
"(25.0, -82.0)",1964-05-31,6.628125,0.06458333333333333,36.76392857142857,2.3916666666666666,27.25
"(25.0, -82.0)",1964-06-30,6.628125,0.06458333333333333,36.648,2.3916666666666666,28.97142857142857
"(25.0, -82.0)",1964-07-31,6.628125,0.06458333333333333,36.761785714285715,2.3916666666666666,29.89285714285714
"(25.0, -82.0)",1964-08-31,6.628125,0.06458333333333333,36.807750000000006,2.3916666666666666,30.735294117647058
"(25.0, -82.0)",1964-09-30,6.628125,0.06458333333333333,36.57942857142858,2.3916666666666666,29.914285714285715
"(25.0, -82.0)",1971-05-31,6.628125,0.06458333333333333,36.38514285714286,2.3916666666666666,26.095714285714287
"(25.0, -82.0)",1971-06-30,6.628125,0.06458333333333333,36.37133333333333,2.3916666666666666,29.03333333333333
"(25.0, -82.0)",1971-08-31,6.628125,0.06458333333333333,36.59671428571429,2.3916666666666666,29.248571428571427
"(25.0, -82.0)",1971-11-30,6.628125,0.06458333333333333,35.688,2.3916666666666666,26.96
"(25.0, -82.0)",1972-05-31,6.628125,0.06458333333333333,35.845,2.3916666666666666,24.73
"(25.0, -82.0)",1972-06-30,6.628125,0.06458333333333333,36.283,2.3916666666666666,25.7
"(25.0, -82.0)",1972-09-30,6.628125,0.06458333333333333,36.133,2.3916666666666666,28.06
"(25.0, -82.0)",1972-11-30,6.628125,0.06458333333333333,36.09,2.3916666666666666,26.25
"(25.0, -82.0)",1973-01-31,6.628125,0.06458333333333333,36.136,2.3916666666666666,20.47
"(25.0, -82.0)",1973-05-31,6.628125,0.06458333333333333,36.74,2.3916666666666666,25.32
"(25.0, -82.0)",1973-06-30,6.628125,0.06458333333333333,36.447500000000005,2.3916666666666666,29.393
"(25.0, -82.0)",1973-08-31,6.628125,0.06458333333333333,35.774,2.3916666666666666,29.56
"(25.0, -82.0)",1973-11-30,6.628125,0.06458333333333333,34.73,2.3916666666666666,25.371
"(25.0, -82.0)",1975-09-30,6.628125,0.06458333333333333,36.325,2.3916666666666666,28.2
"(25.0, -82.0)",1976-02-29,6.628125,0.06458333333333333,35.379999999999995,2.3916666666666666,18.97
"(25.0, -82.0)",1980-11-30,6.454999999999999,0.06333333333333334,35.99,2.6333333333333333,25.35666666666667
"(25.0, -82.0)",1981-04-30,6.89,0.06999999999999999,35.43,0.6333333333333333,26.007777777777775
"(25.0, -82.0)",1981-07-31,6.325,0.025,36.37,5.3999999999999995,29.998
"(25.0, -82.0)",1982-02-28,6.8425,0.1,36.49,0.9,22.271666666666672
"(25.0, -83.0)",1960-05-31,5.70045238095238,0.0596,36.56171874999999,1.052,25.751875000000002
"(25.0, -83.0)",1960-08-31,5.70045238095238,0.0596,35.930322580645154,1.052,29.448387096774187
"(25.0, -83.0)",1960-09-30,5.70045238095238,0.0596,35.79636363636364,1.052,28.772727272727277
"(25.0, -83.0)",1960-12-31,5.70045238095238,0.0596,35.93105263157894,1.052,23.152631578947368
"(25.0, -83.0)",1961-02-28,5.70045238095238,0.0596,36.074571428571424,1.052,20.571428571428573
"(25.0, -83.0)",1961-03-31,5.70045238095238,0.0596,36.221,1.052,23.866666666666664
"(25.0, -83.0)",1961-04-30,5.70045238095238,0.0596,36.27633333333333,1.052,25.266666666666666
"(25.0, -83.0)",1961-05-31,5.70045238095238,0.0596,36.36016129032257,1.052,27.757142857142853
"(25.0, -83.0)",1961-06-30,5.70045238095238,0.0596,36.34,1.052,27.7
"(25.0, -83.0)",1961-07-31,5.70045238095238,0.0596,36.36,1.052,28.99
"(25.0, -83.0)",1961-08-31,5.70045238095238,0.0596,35.483333333333334,1.052,29.74666666666667
"(25.0, -83.0)",1961-09-30,5.70045238095238,0.0596,35.76,1.052,28.37
"(25.0, -83.0)",1961-10-31,5.70045238095238,0.0596,36.297,1.052,25.832857142857144
"(25.0, -83.0)",1961-11-30,5.70045238095238,0.0596,36.32857142857143,1.052,25.625000000000004
"(25.0, -83.0)",1961-12-31,5.70045238095238,0.0596,36.438,1.052,24.47142857142857
"(25.0, -83.0)",1962-01-31,5.70045238095238,0.0596,36.161,1.052,22.1375
"(25.0, -83.0)",1962-02-28,4.515000000000001,0.0596,36.34822222222222,1.052,23.324999999999996
"(25.0, -83.0)",1962-03-31,5.70045238095238,0.0596,36.420500000000004,1.052,23.25
"(25.0, -83.0)",1962-04-30,5.70045238095238,0.0596,36.48192307692308,1.052,22.75384615384615
"(25.0, -83.0)",1962-05-31,5.70045238095238,0.0596,36.57,1.052,26.666666666666668
"(25.0, -83.0)",1962-06-30,5.70045238095238,0.0596,36.62400000000001,1.052,27.97666666666667
"(25.0, -83.0)",1963-01-31,5.70045238095238,0.0596,36.42366666666667,1.052,21.7
"(25.0, -83.0)",1963-02-28,5.70045238095238,0.0596,36.117,1.052,20.5
"(25.0, -83.0)",1963-03-31,5.70045238095238,0.0596,36.19516666666667,1.052,22.333333333333332
"(25.0, -83.0)",1963-04-30,5.70045238095238,0.0596,36.281666666666666,1.052,23.066666666666666
"(25.0, -83.0)",1963-05-31,5.70045238095238,0.0596,36.346999999999994,1.052,25.633333333333336
"(25.0, -83.0)",1963-06-30,5.70045238095238,0.0596,36.390166666666666,1.052,28.899999999999995
"(25.0, -83.0)",1963-07-31,5.70045238095238,0.0596,36.44883333333333,1.052,29.516666666666666
"(25.0, -83.0)",1963-08-31,5.70045238095238,0.0596,36.405,1.052,30.650000000000002
"(25.0, -83.0)",1963-09-30,5.70045238095238,0.0596,36.28,1.052,30.3
"(25.0, -83.0)",1963-10-31,5.70045238095238,0.0596,36.066833333333335,1.052,28.21666666666667
"(25.0, -83.0)",1963-11-30,5.70045238095238,0.0596,36.400000000000006,1.052,25.7
"(25.0, -83.0)",1964-02-29,5.70045238095238,0.0596,36.521,1.052,19.675
"(25.0, -83.0)",1964-03-31,5.70045238095238,0.0596,36.46066666666667,1.052,21.8
"(25.0, -83.0)",1964-04-30,5.70045238095238,0.0596,36.498888888888885,1.052,24.41111111111111
"(25.0, -83.0)",1964-05-31,5.70045238095238,0.0596,36.67466666666667,1.052,27.016666666666666
"(25.0, -83.0)",1964-06-30,5.70045238095238,0.0596,36.57416666666667,1.052,28.53
"(25.0, -83.0)",1964-07-31,5.70045238095238,0.0596,36.6225,1.052,29.533333333333335
"(25.0, -83.0)",1964-08-31,5.70045238095238,0.0596,36.57149999999999,1.052,30.133333333333336
"(25.0, -83.0)",1964-09-30,5.70045238095238,0.0596,36.567,1.052,29.933333333333337
"(25.0, -83.0)",1967-03-31,5.70045238095238,0.0596,36.319,1.052,21.5
"(25.0, -83.0)",1967-09-30,5.70045238095238,0.0596,35.737,1.052,29.0
"(25.0, -83.0)",1970-06-30,5.70045238095238,0.0596,36.38881818181817,1.052,29.003846153846155
"(25.0, -83.0)",1970-07-31,5.70045238095238,0.0596,36.35300000000001,1.052,28.93
"(25.0, -83.0)",1970-08-31,5.70045238095238,0.0596,36.0404,1.052,28.778
"(25.0, -83.0)",1970-09-30,5.70045238095238,0.0596,36.037166666666664,1.052,29.32944444444444
"(25.0, -83.0)",1971-05-31,5.70045238095238,0.0596,36.243,1.052,25.983749999999997
"(25.0, -83.0)",1971-06-30,5.70045238095238,0.0596,36.608,1.052,30.0
"(25.0, -83.0)",1971-08-31,5.70045238095238,0.0596,36.07753846153847,1.052,29.306153846153844
"(25.0, -83.0)",1972-05-31,5.70045238095238,0.0596,35.7,1.052,24.174999999999997
"(25.0, -83.0)",1972-09-30,5.70045238095238,0.0596,35.7945,1.052,29.3925
"(25.0, -83.0)",1973-01-31,5.70045238095238,0.0596,36.3405,1.052,22.185000000000002
"(25.0, -83.0)",1973-05-31,5.70045238095238,0.0596,36.46,1.052,25.69
"(25.0, -83.0)",1973-06-30,5.70045238095238,0.0596,36.4105,1.052,28.7325
"(25.0, -83.0)",1973-07-31,5.70045238095238,0.0596,36.602,1.052,29.92
"(25.0, -83.0)",1973-08-31,5.70045238095238,0.0596,35.278,1.052,30.22
"(25.0, -83.0)",1973-11-30,5.70045238095238,0.0596,35.869,1.052,26.292
"(25.0, -83.0)",1974-06-30,4.43,0.0596,34.63,1.052,27.44
"(25.0, -83.0)",1975-09-30,5.70045238095238,0.0596,35.06333333333333,1.052,28.89
"(25.0, -83.0)",1976-02-29,5.70045238095238,0.0596,35.96,1.052,19.09
"(25.0, -83.0)",1980-11-30,6.300000000000001,0.088,35.684,1.9,25.94333333333333
"(25.0, -83.0)",1981-04-30,6.644,0.04,36.356,1.1600000000000001,26.100000000000005
"(25.0, -83.0)",1981-08-31,6.4725,0.05500000000000001,35.864999999999995,0.55,29.618333333333336
"(25.0, -83.0)",1982-02-28,6.655,0.060000000000000005,36.225,0.85,23.983333333333334
"(25.0, -83.0)",1984-05-31,4.886666666666667,0.05500000000000001,36.323,0.8000000000000002,25.409333333333336
"(25.0, -84.0)",1960-03-31,5.085597222222221,0.07450657894736841,35.9,1.2827916666666668,24.29
"(25.0, -84.0)",1960-05-31,5.085597222222221,0.07450657894736841,36.42204081632652,1.2827916666666668,24.740192307692308
"(25.0, -84.0)",1960-09-30,5.085597222222221,0.07450657894736841,35.781666666666666,1.2827916666666668,29.0
"(25.0, -84.0)",1961-05-31,5.085597222222221,0.07450657894736841,36.28,1.2827916666666668,29.8
"(25.0, -84.0)",1961-11-30,4.736666666666667,0.07666666666666666,36.30975,1.2827916666666668,25.6325
"(25.0, -84.0)",1962-02-28,4.85,0.07450657894736841,36.247,1.2827916666666668,23.71
"(25.0, -84.0)",1962-04-30,4.9725,0.049999999999999996,36.37111111111111,1.2827916666666668,23.968888888888888
"(25.0, -84.0)",1962-05-31,5.085597222222221,0.13333333333333333,36.45666666666666,1.2827916666666668,26.383333333333336
"(25.0, -84.0)",1962-06-30,4.73,0.0,36.584500000000006,1.2827916666666668,29.42
"(25.0, -84.0)",1964-02-29,5.44,0.07450657894736841,36.58,1.2827916666666668,19.59
"(25.0, -84.0)",1965-04-30,4.59,0.07450657894736841,36.37,1.2827916666666668,25.44
"(25.0, -84.0)",1966-02-28,4.84,0.07450657894736841,36.3915,1.2827916666666668,23.565
"(25.0, -84.0)",1966-06-30,4.58,0.07450657894736841,36.046,1.2827916666666668,28.27
"(25.0, -84.0)",1967-03-31,5.085597222222221,0.07450657894736841,36.168499999999995,1.2827916666666668,24.549999999999997
"(25.0, -84.0)",1967-06-30,4.61,0.07450657894736841,36.372,1.2827916666666668,28.32
"(25.0, -84.0)",1967-09-30,5.085597222222221,0.07450657894736841,36.3715,1.2827916666666668,28.85
"(25.0, -84.0)",1968-05-31,5.0649999999999995,0.07450657894736841,36.12,1.2827916666666668,25.865999999999996
"(25.0, -84.0)",1968-08-31,5.085597222222221,0.07450657894736841,36.048,1.2827916666666668,28.44
"(25.0, -84.0)",1969-05-31,5.085597222222221,0.07450657894736841,36.32,1.2827916666666668,25.46
"(25.0, -84.0)",1969-06-30,5.03,0.07450657894736841,36.23,1.2827916666666668,28.69
"(25.0, -84.0)",1969-09-30,4.375,0.07450657894736841,35.52,1.2827916666666668,28.85
"(25.0, -84.0)",1970-05-31,5.22,0.07450657894736841,36.2275,1.2827916666666668,25.4325
"(25.0, -84.0)",1970-06-30,5.085597222222221,0.07450657894736841,36.297399999999996,1.2827916666666668,28.262999999999995
"(25.0, -84.0)",1970-07-31,5.085597222222221,0.07450657894736841,36.388,1.2827916666666668,28.69
"(25.0, -84.0)",1970-08-31,5.085597222222221,0.07450657894736841,35.9335,1.2827916666666668,28.826
"(25.0, -84.0)",1970-09-30,5.085597222222221,0.07450657894736841,36.04285714285714,1.2827916666666668,29.31142857142857
"(25.0, -84.0)",1970-10-31,4.52,0.07450657894736841,36.004666666666665,1.2827916666666668,23.27
"(25.0, -84.0)",1971-05-31,5.085597222222221,0.07450657894736841,36.15,1.2827916666666668,26.39
"(25.0, -84.0)",1971-08-31,5.085597222222221,0.07450657894736841,35.897000000000006,1.2827916666666668,29.415999999999997
"(25.0, -84.0)",1972-05-31,4.46,0.07450657894736841,36.15075,1.2827916666666668,27.983750000000004
"(25.0, -84.0)",1972-12-31,5.085597222222221,0.07450657894736841,36.045500000000004,1.2827916666666668,27.21
"(25.0, -84.0)",1973-01-31,5.085597222222221,0.07450657894736841,36.3,1.2827916666666668,24.45
"(25.0, -84.0)",1973-03-31,5.085597222222221,0.07450657894736841,36.2,1.2827916666666668,24.185000000000002
"(25.0, -84.0)",1973-05-31,5.085597222222221,0.07450657894736841,36.3,1.2827916666666668,25.2
"(25.0, -84.0)",1973-06-30,5.085597222222221,0.07450657894736841,36.01,1.2827916666666668,27.25
"(25.0, -84.0)",1973-08-31,5.085597222222221,0.07450657894736841,34.565,1.2827916666666668,30.32
"(25.0, -84.0)",1973-11-30,5.085597222222221,0.07450657894736841,36.039,1.2827916666666668,26.599
"(25.0, -84.0)",1974-06-30,4.489999999999999,0.07450657894736841,36.01666666666667,1.2827916666666668,28.426666666666666
"(25.0, -84.0)",1975-09-30,5.085597222222221,0.07450657894736841,36.075,1.2827916666666668,28.355
"(25.0, -84.0)",1976-02-29,5.085597222222221,0.07450657894736841,36.333333333333336,1.2827916666666668,22.01
"(25.0, -84.0)",1980-11-30,6.35,0.0875,35.72,1.3,25.780909090909088
"(25.0, -84.0)",1981-04-30,6.9125,0.03333333333333333,36.2725,0.975,26.527500000000003
"(25.0, -84.0)",1981-08-31,6.76,0.060000000000000005,36.275000000000006,1.2,29.652857142857147
"(25.0, -84.0)",1982-02-28,6.6899999999999995,0.045,36.260000000000005,1.15,23.58
"(25.0, -84.0)",1982-09-30,5.085597222222221,0.07450657894736841,34.97,1.2827916666666668,29.316666666666666
"(25.0, -84.0)",1983-03-31,5.011,0.06999999999999999,36.072399999999995,1.0,24.6433
"(25.0, -84.0)",1983-11-30,4.3116666666666665,0.16666666666666666,35.88933333333333,1.4333333333333333,25.808333333333334
"(25.0, -84.0)",1984-05-31,4.864,0.05157894736842106,36.321439999999996,0.804,25.38116
"(25.0, -84.0)",1994-07-31,4.646,0.12,36.241,2.4,28.886
"(25.0, -85.0)",1960-03-31,4.423560561660562,0.08489285714285713,36.24,1.5840934065934065,25.91
"(25.0, -85.0)",1960-05-31,4.423560561660562,0.08489285714285713,36.19,1.5840934065934065,27.67
"(25.0, -85.0)",1961-11-30,4.423560561660562,0.01,36.254,1.5840934065934065,26.54
"(25.0, -85.0)",1962-02-28,4.505,0.08489285714285713,36.111999999999995,1.5840934065934065,25.79
"(25.0, -85.0)",1962-04-30,4.73,0.05,36.27,1.5840934065934065,26.01
"(25.0, -85.0)",1966-02-28,4.68,0.08489285714285713,36.1515,1.5840934065934065,25.369999999999997
"(25.0, -85.0)",1966-06-30,4.423560561660562,0.08489285714285713,36.175,1.5840934065934065,28.365000000000002
"(25.0, -85.0)",1967-03-31,4.423560561660562,0.08489285714285713,35.954,1.5840934065934065,25.6
"(25.0, -85.0)",1967-06-30,3.63,0.08489285714285713,36.08833333333333,1.5840934065934065,24.16333333333333
"(25.0, -85.0)",1967-08-31,4.423560561660562,0.08489285714285713,36.16,1.5840934065934065,29.95
"(25.0, -85.0)",1967-09-30,4.423560561660562,0.08489285714285713,36.085,1.5840934065934065,28.2
"(25.0, -85.0)",1968-05-31,4.99,0.08489285714285713,35.937,1.5840934065934065,26.343333333333334
"(25.0, -85.0)",1968-08-31,4.423560561660562,0.08489285714285713,35.471500000000006,1.5840934065934065,28.705
"(25.0, -85.0)",1968-11-30,4.481,0.15,36.256,2.57,26.68
"(25.0, -85.0)",1969-04-30,3.65,0.08489285714285713,34.894,1.5840934065934065,6.11
"(25.0, -85.0)",1969-05-31,4.423560561660562,0.08489285714285713,36.31,1.5840934065934065,24.675
"(25.0, -85.0)",1969-06-30,4.775,0.08489285714285713,36.195,1.5840934065934065,28.54
"(25.0, -85.0)",1969-09-30,4.27,0.08489285714285713,36.004999999999995,1.5840934065934065,29.145000000000003
"(25.0, -85.0)",1970-05-31,4.1850000000000005,0.08489285714285713,36.153333333333336,1.5840934065934065,25.933333333333334
"(25.0, -85.0)",1970-06-30,4.423560561660562,0.08489285714285713,35.98314862914864,1.5840934065934065,27.37142857142857
"(25.0, -85.0)",1970-09-30,4.423560561660562,0.08489285714285713,35.97,1.5840934065934065,29.05
"(25.0, -85.0)",1971-08-31,4.423560561660562,0.08489285714285713,35.83866666666666,1.5840934065934065,28.77
"(25.0, -85.0)",1972-05-31,4.95,0.0325,36.098,1.0,27.524
"(25.0, -85.0)",1972-12-31,4.423560561660562,0.08489285714285713,35.5595,1.5840934065934065,26.330571000428144
"(25.0, -85.0)",1974-06-30,4.49,0.08489285714285713,36.144999999999996,1.5840934065934065,28.215
"(25.0, -85.0)",1975-09-30,4.423560561660562,0.08489285714285713,35.57,1.5840934065934065,28.66
"(25.0, -85.0)",1976-02-29,4.423560561660562,0.08489285714285713,36.23,1.5840934065934065,22.95
"(25.0, -85.0)",1982-09-30,2.8832,0.1,35.714,1.2,28.94454545454545
"(25.0, -85.0)",1983-03-31,4.75,0.08499999999999999,36.0245,1.25,25.594
"(25.0, -85.0)",1983-11-30,4.341428571428571,0.08142857142857142,36.07357142857143,1.2142857142857142,26.427999999999997
"(25.0, -85.0)",1984-05-31,4.818461538461539,0.22999999999999998,36.111999999999995,2.5384615384615383,24.400153846153845
"(25.0, -85.0)",1989-12-31,4.423560561660562,0.08489285714285713,35.526,1.5840934065934065,27.255
"(25.0, -85.0)",1994-07-31,4.809,0.1,35.47,2.4,28.877
"(25.0, -85.0)",1995-06-30,4.686,0.01,36.211,0.5,28.463
"(25.0, -85.0)",2000-05-31,4.423560561660562,0.08489285714285713,35.98314862914864,1.5840934065934065,27.642857142857146
"(25.0, -85.0)",2001-01-31,4.423560561660562,0.08489285714285713,35.98314862914864,1.5840934065934065,21.725
"(25.0, -86.0)",1961-04-30,4.519074074074073,0.08166666666666667,36.0,2.3154761904761902,25.78
"(25.0, -86.0)",1961-06-30,4.519074074074073,0.08166666666666667,36.18,2.3154761904761902,27.33
"(25.0, -86.0)",1961-11-30,4.519074074074073,0.08166666666666667,36.13,2.3154761904761902,26.11
"(25.0, -86.0)",1962-02-28,4.48,0.08166666666666667,36.164,2.3154761904761902,26.11
"(25.0, -86.0)",1965-09-30,4.56,0.08166666666666667,36.233,2.3154761904761902,27.87
"(25.0, -86.0)",1966-02-28,4.615,0.08166666666666667,36.037000000000006,2.3154761904761902,25.729999999999997
